queue_length,token_position,active_counters,avg_processing_time_min,centre_workload_pct,hour_of_day,day_of_week,crop_factor,quantity_quintals,historical_avg_wait_min,actual_wait_minutes
39,13,3,9.1,77.8,12,2,1.1,88.1,52.8,53.7
22,2,2,6.8,34.9,12,2,1.25,49.4,41.9,10.9
4,4,2,7.8,79.4,13,5,1.4,115.5,40.8,25.0
13,13,6,10.0,37.8,10,4,0.95,9.7,34.1,28.5
45,25,2,8.6,41.1,17,3,1.0,51.4,48.7,112.4
42,2,5,7.9,45.3,12,5,0.9,87.1,32.0,10.2
50,36,3,7.6,59.1,15,3,1.4,54.4,47.0,128.6
49,18,3,8.1,77.3,11,1,1.25,34.8,45.6,72.4
20,5,4,8.4,56.7,12,3,0.9,52.5,58.1,14.3
52,19,1,6.3,66.2,8,5,0.95,106.4,49.0,119.6
13,10,3,9.8,33.8,8,1,0.9,67.9,20.9,31.1
17,10,3,7.3,79.6,15,3,0.95,43.5,34.0,29.3
54,37,5,7.7,82.6,9,1,1.35,82.2,33.7,84.3
36,22,3,9.2,38.0,17,5,0.95,75.4,33.2,71.4
33,13,3,7.8,92.8,17,1,1.1,69.5,53.6,43.1
1,1,2,9.3,81.8,14,5,1.1,50.0,15.6,6.3
15,7,3,7.9,69.2,14,0,1.05,13.3,59.1,27.4
13,1,2,8.1,74.2,16,5,1.4,76.4,54.0,5.6
17,9,2,8.3,70.2,8,1,1.25,53.3,44.2,50.6
24,24,2,8.6,34.3,9,5,1.1,54.3,46.2,115.6
58,44,3,8.8,88.8,8,5,0.95,31.9,42.9,127.5
8,6,3,9.6,70.9,8,4,1.0,33.7,43.9,23.2
50,46,3,9.5,43.8,11,4,0.9,95.6,55.5,152.8
27,8,4,6.8,84.5,15,1,1.0,60.1,39.3,16.0
45,37,6,10.2,85.6,17,4,0.9,17.6,49.2,57.0
23,19,4,5.4,47.1,15,3,1.0,10.3,31.5,27.8
46,28,3,7.1,93.7,16,4,0.9,30.8,48.4,64.9
8,6,4,7.8,66.5,9,0,1.1,61.1,38.7,16.4
8,1,5,6.3,44.4,14,4,1.0,76.0,47.1,4.2
59,30,3,8.4,82.6,11,3,1.4,21.5,31.6,138.9
26,7,3,9.1,77.7,10,5,0.95,54.9,47.4,23.3
47,26,2,6.9,43.6,11,3,1.4,13.3,41.4,145.5
59,40,5,8.7,99.8,11,1,1.25,9.3,60.8,102.3
13,6,2,9.3,98.4,10,2,1.25,104.3,45.1,46.8
39,11,2,5.1,96.9,16,3,1.35,80.7,47.9,42.7
37,14,3,8.3,61.9,15,1,1.05,94.8,36.7,41.4
49,21,4,8.6,96.0,17,1,1.25,25.9,45.7,60.8
28,8,3,6.6,97.6,9,4,1.0,42.0,47.7,22.0
25,3,4,6.2,109.7,10,4,0.9,56.0,37.7,17.4
16,12,4,7.0,106.6,17,1,1.05,80.7,36.8,33.0
55,29,3,7.7,60.6,14,5,0.95,66.5,32.3,74.5
2,1,3,6.9,45.9,12,0,0.95,68.4,41.1,5.1
54,18,3,8.8,53.4,8,5,1.25,23.0,34.2,65.5
18,3,5,8.6,69.6,8,1,1.1,59.6,45.5,9.7
17,13,4,8.6,94.4,15,4,1.4,99.7,32.5,48.8
30,12,5,9.9,87.8,13,3,1.4,63.6,40.5,42.2
39,5,2,9.0,93.0,11,0,1.1,28.0,30.7,31.9
13,7,3,8.4,60.4,10,2,1.4,52.5,55.7,30.6
32,11,2,6.2,49.8,16,5,1.0,91.8,42.3,34.2
50,11,3,9.7,31.9,16,3,1.35,20.5,42.2,47.0
29,27,5,9.9,80.1,11,4,1.1,71.8,49.1,74.5
46,42,3,7.5,93.6,15,3,1.35,116.0,63.3,147.2
30,15,2,6.8,101.1,11,3,1.0,48.7,43.0,66.7
18,13,2,9.1,68.1,15,4,1.05,10.0,24.1,65.0
13,1,3,5.3,104.2,14,3,0.95,77.8,56.2,9.0
43,42,2,8.6,46.2,13,1,1.35,10.4,25.7,280.1
21,1,3,10.2,71.2,14,5,1.4,27.0,36.0,9.5
30,1,4,7.4,47.1,13,0,1.1,10.6,56.3,7.0
21,15,3,8.4,45.0,13,5,1.1,24.6,38.0,51.2
48,16,3,8.2,106.3,14,4,0.95,103.3,35.1,46.5
55,44,3,9.6,95.4,11,0,1.05,89.5,45.4,173.9
17,6,4,8.2,30.9,12,1,1.05,44.3,42.1,18.2
40,6,2,7.5,51.5,16,4,0.95,108.2,33.7,28.3
19,12,5,5.7,46.4,9,1,1.05,81.5,52.5,18.7
52,25,3,8.1,41.8,16,2,1.1,56.5,56.7,80.0
15,15,2,7.9,85.8,12,2,0.95,12.9,58.7,62.4
9,4,2,4.9,75.3,17,2,1.4,89.0,48.6,19.4
52,4,2,6.5,66.3,8,0,1.4,48.2,33.6,19.5
10,2,4,7.1,45.2,14,5,1.4,39.8,26.9,10.1
44,27,3,7.1,52.2,12,5,1.25,38.2,14.2,94.2
31,31,3,8.0,58.5,10,2,1.25,5.9,54.4,112.3
53,32,3,7.8,92.8,10,2,1.35,90.4,44.3,135.8
23,12,5,7.9,109.1,8,1,0.9,21.7,37.0,29.0
52,39,5,11.4,44.7,14,3,1.35,64.9,18.8,122.3
30,20,3,7.3,57.3,9,3,1.1,6.8,27.8,56.9
33,9,3,6.7,52.4,15,5,1.35,77.2,20.8,30.4
57,41,4,10.4,33.5,11,5,1.4,47.5,59.3,170.3
52,8,4,10.2,47.5,11,2,1.1,77.5,49.6,28.9
9,1,3,6.4,102.1,12,5,1.05,15.3,26.3,7.6
54,23,2,9.8,97.4,16,3,1.0,35.6,61.6,113.1
47,21,4,5.2,43.4,14,2,1.0,17.7,33.3,34.8
1,1,2,12.3,59.3,10,2,1.4,79.3,46.2,4.1
44,12,1,10.7,54.9,11,0,1.25,17.5,46.2,172.7
35,2,4,8.8,41.8,16,4,1.35,76.0,40.9,8.5
11,11,3,9.3,79.8,8,3,0.9,20.5,38.4,36.8
34,4,5,8.7,74.6,15,2,1.35,113.5,42.4,11.8
16,4,3,7.0,64.2,15,3,1.25,52.9,38.6,18.0
9,2,5,9.8,98.4,14,0,1.1,19.6,45.0,10.2
32,19,3,10.0,79.6,13,0,0.95,9.8,45.5,66.9
15,11,4,6.9,50.7,14,2,1.25,42.9,35.7,27.5
12,8,3,8.0,59.9,17,3,1.4,107.5,55.2,34.0
33,12,1,6.2,42.0,11,3,1.05,21.5,32.0,88.8
45,41,3,7.9,77.3,11,3,1.05,95.9,46.7,134.3
14,6,4,7.6,76.9,12,0,1.25,53.0,37.9,22.4
57,26,2,9.9,99.6,11,1,1.0,97.3,31.6,152.8
57,50,3,10.4,98.5,11,1,1.4,105.5,38.7,285.2
8,2,2,6.4,97.0,16,3,1.35,119.7,34.1,12.5
8,7,2,9.2,73.9,13,3,1.4,12.8,49.9,48.3
27,8,3,9.3,82.2,10,4,1.35,96.6,40.9,42.3
12,8,6,5.4,92.0,10,2,1.4,13.0,58.4,15.6
1,1,3,9.4,37.3,17,0,1.25,41.2,30.6,6.6
43,14,3,5.8,54.0,15,4,1.0,79.3,15.6,38.2
40,6,6,7.2,43.5,10,3,1.25,56.4,46.7,17.4
42,42,4,6.6,70.9,11,5,1.1,70.0,62.7,95.7
51,40,4,5.6,97.0,13,1,1.05,116.1,47.9,77.4
11,1,2,9.7,48.5,16,1,0.9,99.1,30.7,9.6
39,25,3,6.6,88.5,13,4,0.9,46.8,29.7,62.0
43,32,3,7.4,62.5,10,1,1.05,74.0,66.3,104.7
31,12,3,8.0,102.2,13,1,0.95,10.6,37.4,39.3
17,17,4,9.1,80.1,11,5,0.9,57.1,29.8,47.1
33,13,3,6.5,108.1,12,2,1.05,75.0,56.3,49.2
32,19,2,8.7,49.7,12,3,1.1,87.2,40.2,109.1
58,44,5,7.7,103.9,10,4,1.1,108.7,17.7,94.5
29,16,3,6.5,58.6,12,5,1.1,37.6,67.0,45.8
21,5,5,9.5,79.8,12,0,1.0,108.7,49.0,16.0
21,16,3,11.1,44.0,14,0,0.95,81.1,23.9,61.7
40,38,2,8.3,90.8,16,5,0.95,13.9,58.7,155.5
23,11,3,7.1,108.3,12,3,1.4,48.7,29.4,51.1
56,49,3,6.9,93.0,16,0,1.05,59.8,28.7,123.0
6,2,2,9.2,79.3,12,5,1.35,45.5,31.3,13.3
22,14,3,8.0,65.9,11,1,1.1,18.3,65.3,48.9
50,6,3,6.4,57.6,13,2,0.9,68.4,66.5,15.3
38,25,3,5.5,63.5,15,4,1.05,20.2,35.4,50.2
37,23,2,8.6,56.3,11,4,1.35,110.2,62.5,153.6
45,43,3,6.1,96.6,12,1,1.35,104.5,14.6,149.6
51,12,2,7.4,101.4,17,3,0.9,59.6,53.0,49.2
54,13,3,10.4,106.0,8,2,0.95,12.8,58.4,45.7
8,4,2,6.8,63.5,17,0,1.05,68.5,60.1,14.3
41,39,1,9.6,73.7,8,4,1.05,73.1,42.9,386.7
49,34,3,6.5,76.2,15,4,1.25,107.2,48.8,100.9
35,6,2,9.3,82.1,14,3,1.35,12.8,33.4,32.8
51,38,3,8.9,30.2,12,2,1.4,84.6,42.3,188.0
11,2,6,8.7,97.4,16,5,1.1,69.7,40.0,11.7
24,20,3,7.1,51.5,8,0,1.4,25.1,39.3,68.1
49,40,3,9.0,67.8,10,4,1.1,19.0,55.6,149.8
21,8,5,8.6,97.3,13,4,0.9,84.8,44.6,25.4
51,8,5,10.8,109.7,8,0,1.4,44.1,62.3,34.4
2,2,5,7.1,93.6,13,2,1.4,120.0,45.0,14.1
40,33,2,9.9,32.0,9,2,1.1,107.8,68.3,182.5
19,2,3,6.6,59.5,17,2,1.1,70.1,56.7,11.8
39,15,4,7.6,49.8,12,4,1.35,78.8,41.0,53.1
28,4,4,7.0,107.1,17,5,0.95,23.3,44.1,16.5
59,57,3,7.3,51.1,9,1,0.95,107.8,31.9,134.5
17,3,1,7.8,105.5,8,4,1.4,57.8,43.9,34.2
6,6,6,10.2,105.0,11,3,1.05,65.0,30.2,23.4
19,8,3,8.7,97.2,9,3,1.1,105.4,58.0,36.7
56,45,3,9.9,37.8,16,5,1.4,5.7,37.9,207.2
38,22,3,8.0,30.2,10,4,1.25,61.8,46.3,90.9
28,5,3,9.9,93.5,16,4,1.4,77.1,14.6,28.8
2,1,2,8.3,97.5,11,0,1.0,23.3,38.8,4.2
38,13,3,6.8,107.0,17,2,1.4,12.9,37.5,49.2
55,28,6,9.6,47.5,14,5,0.95,66.5,53.1,48.9
37,20,3,10.2,88.7,14,0,1.35,68.0,48.3,100.0
51,33,3,9.0,71.5,13,5,1.35,43.0,54.2,151.5
52,16,4,9.2,56.3,15,3,0.95,106.5,47.3,38.5
4,2,3,9.9,78.5,13,3,1.05,39.6,56.8,12.5
22,2,3,7.6,73.9,16,1,1.25,64.4,47.0,14.5
26,7,3,6.9,53.4,12,2,1.25,26.5,25.5,25.6
49,38,2,8.5,51.5,10,2,0.95,6.3,40.9,176.0
43,37,2,10.6,68.9,12,5,1.05,54.0,41.5,237.9
36,4,4,8.5,67.9,11,3,1.35,65.6,10.0,16.2
58,34,5,8.9,54.2,10,0,0.95,92.9,29.8,75.1
13,10,4,8.1,51.1,8,4,1.35,56.6,66.5,30.7
52,22,2,8.4,106.3,15,2,0.9,37.1,38.7,92.2
58,5,3,7.2,99.0,11,4,1.05,74.5,40.7,18.3
32,32,1,8.8,95.3,10,3,0.9,48.8,15.9,295.7
17,10,3,9.3,47.1,11,1,1.35,31.8,25.8,44.4
41,23,2,5.7,45.1,8,3,1.0,109.7,47.8,69.0
36,15,5,5.7,94.7,13,4,1.1,66.7,36.4,34.8
55,31,2,5.4,44.8,10,3,1.1,28.1,28.7,108.2
46,9,1,10.2,70.3,15,2,1.25,82.2,57.6,108.4
19,11,3,6.6,47.7,17,5,1.25,97.4,33.6,32.6
58,58,2,8.5,60.2,12,5,0.9,92.2,26.4,258.6
35,25,4,10.7,98.3,16,4,1.35,73.9,42.5,97.1
46,25,5,8.5,101.3,16,4,1.25,64.8,32.2,62.6
40,21,1,8.8,109.7,9,1,0.95,94.4,32.2,180.6
56,9,3,6.7,105.5,12,2,1.4,86.4,41.3,36.4
59,55,6,8.5,83.7,14,0,1.4,70.7,34.3,115.1
28,16,4,6.5,64.5,14,1,1.0,80.6,22.0,33.2
1,1,6,5.1,34.6,17,2,1.35,24.4,48.7,6.7
42,38,2,8.1,78.7,10,5,1.4,7.3,52.4,244.5
18,11,2,8.5,46.9,14,0,1.0,112.1,39.0,47.8
48,23,2,7.2,98.0,14,5,0.9,112.6,49.4,79.6
40,4,3,6.9,73.9,11,4,0.95,95.6,37.6,18.8
33,29,4,7.7,88.7,14,5,1.4,47.8,19.1,80.3
12,1,2,6.9,83.9,15,1,1.0,22.3,52.8,3.9
8,6,3,9.1,57.8,10,4,0.95,46.1,40.8,22.8
24,20,2,8.7,90.7,9,4,1.35,88.5,43.8,116.4
16,1,4,10.4,97.5,16,4,0.95,43.5,40.7,10.3
50,41,1,7.5,89.5,14,2,1.1,96.5,39.8,333.6
4,4,2,8.1,92.1,8,0,0.95,82.4,43.7,22.8
38,36,3,8.3,58.8,17,2,1.0,77.4,43.9,100.9
44,22,2,7.4,105.5,17,4,1.05,112.0,57.2,93.7
27,13,3,5.0,64.0,16,1,0.95,107.7,47.3,28.4
9,7,3,8.7,101.8,12,5,1.35,86.8,56.1,39.9
47,8,5,11.5,98.6,9,4,1.4,27.9,60.1,30.2
16,12,3,9.5,39.9,14,0,1.0,113.0,22.7,41.6
56,45,3,10.9,107.3,16,2,1.05,31.1,57.3,182.6
12,11,6,9.3,109.7,10,0,0.9,47.8,49.8,28.5
31,9,6,7.8,78.5,11,2,0.95,100.1,47.9,19.2
24,24,4,8.9,92.6,16,5,1.25,29.0,53.9,66.2
55,16,3,9.6,104.7,9,0,1.1,78.4,38.8,64.9
14,10,3,5.6,31.6,11,0,0.9,57.7,49.2,24.7
45,11,3,8.7,104.4,12,2,1.1,76.8,29.3,44.6
25,12,6,7.9,80.2,11,2,0.95,115.2,25.1,22.3
34,31,4,10.2,96.3,14,2,1.1,98.0,48.4,94.4
3,2,2,8.6,73.3,13,3,1.05,39.0,41.2,13.0
58,51,2,4.3,72.4,16,5,1.0,11.6,42.0,109.8
24,12,1,8.7,101.8,11,0,1.35,116.2,32.4,156.9
54,32,2,4.9,70.6,16,3,1.25,72.3,46.7,103.1
42,17,2,9.9,67.7,8,3,0.95,24.9,36.9,79.1
9,3,3,6.8,78.7,13,4,1.0,77.1,41.4,12.6
26,1,2,6.3,71.5,14,3,1.0,9.9,36.2,8.7
20,19,3,6.8,65.7,16,3,1.4,26.6,32.4,63.3
40,4,2,6.7,44.4,8,2,0.95,77.8,39.5,19.9
10,7,2,7.8,61.8,8,2,1.0,51.3,56.2,27.3
19,16,3,6.7,52.6,9,1,0.95,42.4,36.3,36.7
3,3,5,7.5,62.0,13,5,1.25,80.4,40.5,10.3
24,12,3,5.7,77.5,10,0,0.9,104.6,38.8,27.2
5,5,3,7.6,78.7,13,5,1.05,83.0,34.4,15.8
3,1,3,10.1,49.1,9,3,1.0,58.3,56.8,7.8
58,45,2,7.3,36.8,17,3,1.25,80.8,25.7,210.4
27,17,3,8.9,89.6,13,0,1.0,85.0,41.0,60.5
16,8,2,6.1,72.3,14,5,1.05,94.1,31.9,28.8
49,13,3,8.9,65.4,13,2,1.1,40.3,48.8,51.8
15,4,4,9.7,40.4,9,2,0.95,18.2,43.6,12.3
35,32,4,10.1,63.2,12,0,1.05,83.4,56.2,105.4
12,5,2,8.3,95.5,17,0,1.0,18.9,50.8,26.2
41,15,4,9.0,76.5,13,2,1.4,58.1,43.0,56.4
53,12,2,6.1,37.3,15,0,1.1,31.5,50.9,42.9
44,15,2,7.4,56.6,16,5,1.25,43.2,52.0,69.3
26,2,3,6.8,108.4,12,2,1.05,59.1,31.0,18.5
47,6,3,8.5,73.6,14,0,1.0,108.1,51.3,23.3
34,17,2,7.2,52.9,11,2,0.95,83.2,45.6,73.5
23,16,3,9.0,103.1,17,1,1.35,24.7,47.9,69.2
31,17,5,11.7,56.9,12,2,1.1,106.1,37.1,58.3
50,20,2,8.9,88.4,8,2,1.1,62.6,31.7,102.7
20,9,3,10.1,41.8,10,3,0.9,28.5,29.6,37.2
12,11,2,6.2,42.5,9,5,1.1,65.7,10.0,38.4
23,5,3,7.9,74.9,13,2,1.05,27.0,33.5,18.9
4,3,1,8.3,49.2,16,0,1.25,47.2,71.3,30.5
23,1,6,8.1,33.9,17,4,0.95,97.6,51.9,5.9
48,38,3,10.8,104.1,10,0,1.35,80.7,45.8,218.9
55,14,4,6.9,34.5,9,3,1.0,60.0,53.5,31.2
48,17,2,8.5,87.4,9,0,1.05,31.0,38.9,79.3
1,1,4,4.4,56.6,13,1,1.1,37.4,37.3,7.4
54,19,5,8.6,104.7,17,4,1.35,117.5,38.5,55.8
25,1,4,8.8,108.9,13,4,1.25,44.4,33.2,12.7
2,1,5,7.9,56.8,12,5,0.9,75.9,34.2,10.8
30,13,2,8.6,77.3,16,3,1.0,62.5,41.8,57.2
3,2,3,7.2,91.8,14,5,1.4,7.7,42.8,8.5
58,27,3,6.2,39.9,14,4,1.1,113.6,57.9,70.4
21,6,3,6.5,86.8,8,2,1.1,15.1,54.3,15.0
25,6,5,6.7,102.5,17,3,0.9,80.8,24.2,15.4
20,1,2,6.1,44.3,17,5,1.25,98.3,38.5,9.6
49,30,2,6.0,97.1,9,1,0.9,91.1,28.7,91.7
52,46,2,6.8,39.2,10,4,1.25,98.1,10.7,226.4
22,3,5,7.5,75.5,12,4,1.0,90.1,43.0,11.8
21,10,5,8.2,57.1,11,3,1.1,56.2,48.9,26.9
33,19,3,6.2,67.7,15,4,1.4,108.1,42.9,59.0
52,51,3,6.6,54.1,11,4,0.95,109.9,47.2,134.1
38,28,3,7.1,50.8,13,1,0.9,55.2,38.0,70.9
15,7,3,8.7,89.5,16,1,1.05,60.7,29.7,25.8
58,4,2,6.2,47.8,9,3,1.4,60.8,37.6,20.7
58,20,4,7.2,62.7,15,4,1.4,37.1,58.4,49.1
46,19,3,9.5,52.0,12,5,1.1,18.2,46.5,75.0
52,42,3,6.8,49.1,17,0,1.1,35.1,23.8,105.4
15,11,1,6.1,80.2,13,3,1.35,102.1,43.6,105.3
46,34,4,7.9,33.6,10,5,1.35,67.5,57.3,104.2
25,4,4,6.8,93.1,15,1,1.05,102.8,51.1,16.8
21,6,3,4.0,73.7,9,0,1.4,90.7,57.4,14.5
24,7,4,8.3,96.3,8,5,1.0,45.1,24.1,23.3
57,48,3,9.3,47.0,8,5,1.05,26.3,43.5,155.5
58,7,3,8.0,86.8,15,4,1.4,70.2,37.8,31.0
5,2,3,9.6,63.6,9,3,1.25,112.6,49.1,14.8
6,4,4,9.0,36.1,12,3,1.05,101.5,31.8,17.9
49,26,3,6.7,90.2,9,1,1.35,92.8,31.6,80.7
43,26,4,11.1,91.0,11,2,0.95,92.9,42.0,86.9
48,19,3,8.5,51.7,16,2,1.25,65.7,30.9,72.5
44,9,4,8.6,103.3,9,2,1.25,24.5,45.1,24.9
47,20,4,6.5,91.1,11,3,1.25,37.8,17.5,51.6
23,10,3,5.7,54.5,17,1,0.9,71.5,56.1,30.1
4,1,4,6.4,49.1,12,1,1.35,41.4,10.0,9.5
27,18,3,9.4,65.2,17,2,1.0,94.9,52.9,60.1
18,16,6,10.6,53.4,17,0,0.9,47.9,35.0,32.1
21,17,4,8.4,47.4,12,2,0.9,18.1,24.6,39.2
28,22,2,8.1,61.9,12,3,0.95,95.0,44.0,104.1
35,13,4,9.5,32.1,17,0,0.95,85.3,52.6,32.9
22,12,3,10.1,62.1,17,1,1.25,34.1,55.9,55.6
40,10,6,5.8,47.7,9,4,1.0,117.8,55.5,19.6
23,1,4,10.4,51.1,15,5,1.35,51.4,31.7,8.7
3,2,2,7.4,36.6,12,0,0.95,83.3,44.5,17.2
40,8,3,9.6,77.1,13,1,1.0,109.7,20.7,36.8
50,21,3,6.4,67.8,15,0,1.4,22.9,43.0,68.0
10,6,4,9.6,90.1,15,2,1.05,106.1,46.1,23.8
25,18,4,5.8,109.0,17,0,0.9,85.9,37.5,36.9
52,2,3,9.7,39.6,14,0,1.05,24.3,20.0,10.4
49,48,4,9.0,51.8,15,0,1.05,81.4,34.9,116.9
8,4,3,5.6,84.6,17,3,0.95,105.6,64.9,12.1
55,9,2,9.9,49.0,14,5,1.0,96.9,46.7,49.0
11,3,2,6.5,32.4,17,3,1.35,92.5,36.2,18.5
5,2,3,9.7,38.8,13,5,1.1,23.6,40.1,9.9
58,21,2,8.2,64.7,12,2,1.05,26.9,46.6,104.0
45,30,2,6.1,64.5,12,4,0.9,68.0,23.4,99.3
53,28,2,6.5,107.8,15,3,1.05,71.7,24.0,103.9
55,36,5,13.9,67.3,8,4,0.95,113.5,33.2,101.4
37,26,2,11.5,84.2,9,3,1.0,58.9,35.9,150.1
56,34,2,7.7,69.4,8,1,1.1,39.8,63.5,149.1
59,8,2,8.6,51.6,17,1,1.05,26.9,42.8,37.5
45,10,3,9.8,38.4,14,0,1.1,11.2,35.8,35.3
38,14,3,6.1,98.7,16,4,1.1,12.9,42.7,35.6
29,8,2,9.0,42.2,14,0,1.25,71.0,17.7,44.5
5,1,3,9.5,37.8,16,5,1.35,25.3,31.2,10.9
9,5,4,8.5,47.1,11,0,0.95,102.9,33.0,19.3
59,18,3,10.1,30.2,14,3,1.35,73.6,29.8,84.9
48,32,3,8.2,35.8,17,3,1.35,104.5,56.8,126.7
2,2,3,9.7,80.8,17,0,1.4,54.2,49.9,11.2
1,1,2,8.4,49.5,14,5,1.05,73.5,27.5,7.7
40,23,4,5.7,57.1,17,3,1.05,65.4,26.8,38.7
51,46,4,9.4,96.8,17,5,1.4,118.5,26.9,156.1
30,23,3,10.0,91.8,9,1,1.0,96.6,39.8,82.2
11,3,3,7.8,69.4,9,1,1.35,73.5,44.4,17.4
28,7,5,6.0,79.0,15,4,1.0,74.8,47.0,12.8
44,15,3,9.3,36.9,9,1,1.05,33.6,29.8,51.4
12,5,2,8.5,90.9,8,5,1.35,89.5,39.9,30.7
39,24,3,8.4,71.3,8,0,1.05,118.0,41.3,78.5
26,16,4,8.3,75.7,8,2,1.4,19.9,56.4,47.9
13,8,4,9.5,83.2,13,3,0.95,78.3,51.3,27.9
59,39,3,8.4,70.0,12,0,1.1,64.6,24.8,144.4
8,6,2,7.3,71.7,14,3,1.0,102.8,19.4,24.9
54,2,3,5.6,70.0,10,4,1.05,5.0,40.7,4.7
28,22,5,7.3,69.7,12,0,1.25,20.7,34.4,49.9
58,13,2,9.4,90.0,9,0,0.95,9.3,30.5,56.5
30,12,4,7.5,64.2,16,0,1.35,23.7,32.9,31.4
9,9,3,9.4,30.2,16,4,0.95,86.4,49.0,35.5
39,34,4,5.9,79.0,11,0,1.25,21.1,24.0,70.8
31,17,3,6.5,106.2,9,3,1.4,76.6,64.2,60.9
58,27,3,6.4,50.6,17,2,1.0,104.8,33.4,67.2
21,5,4,8.2,95.3,15,0,1.0,9.0,49.6,11.7
56,43,5,10.7,66.4,11,4,1.05,8.1,34.0,112.4
47,22,3,11.4,81.4,12,4,0.95,118.8,23.8,97.8
34,24,3,9.6,101.3,11,0,1.05,82.4,40.2,91.9
55,7,2,5.1,91.7,9,4,1.35,21.2,27.0,26.4
31,2,2,6.9,100.8,13,1,1.1,40.3,43.8,9.8
52,48,4,4.0,30.8,8,5,0.95,118.3,41.7,55.7
25,12,2,8.2,45.0,15,4,1.0,31.1,33.7,49.6
12,7,4,10.4,63.9,8,2,1.4,91.6,43.8,34.5
1,1,3,9.2,97.8,12,1,1.0,32.7,54.5,5.9
55,15,6,5.4,97.1,16,3,1.05,50.8,40.7,23.1
22,1,2,10.1,44.8,8,1,1.0,106.3,33.3,6.2
40,13,2,9.8,41.4,17,2,0.95,8.3,46.8,59.3
37,23,2,10.3,96.8,14,5,1.25,40.3,47.3,150.2
47,38,4,9.7,73.3,14,1,1.4,61.0,38.6,132.6
1,1,3,7.2,80.1,12,0,0.9,76.9,58.5,12.0
1,1,1,5.2,94.7,11,4,1.4,8.2,38.4,8.8
57,32,5,9.8,46.9,16,0,1.4,52.2,59.9,90.0
42,35,5,9.2,40.9,12,0,1.05,44.6,34.1,82.2
54,1,4,5.0,98.7,8,0,0.95,8.1,52.2,3.2
42,5,2,6.6,38.9,16,1,0.9,45.9,39.4,15.2
21,13,3,6.6,37.1,12,3,1.35,112.1,45.2,47.8
15,6,4,9.1,52.2,16,5,1.05,36.6,17.7,22.7
17,5,3,8.0,55.3,15,4,0.9,72.3,68.0,13.1
22,19,2,7.6,49.3,17,1,1.25,39.3,45.8,93.6
38,21,2,7.4,89.3,14,5,1.1,17.3,54.2,87.5
35,24,6,6.3,107.9,13,0,1.4,38.3,25.5,48.2
45,18,2,9.4,46.0,16,2,1.4,59.1,44.1,121.4
16,5,4,6.9,92.5,11,2,1.4,39.1,39.8,20.0
8,6,3,9.7,33.5,12,0,1.4,76.8,29.3,33.9
47,10,4,5.9,39.5,8,3,1.25,114.1,57.4,24.8
17,8,4,7.3,71.2,14,5,1.4,13.0,43.8,21.9
17,15,3,10.9,110.0,13,4,0.9,87.5,41.4,63.8
54,21,3,8.4,105.9,14,5,0.9,5.1,49.5,57.8
26,25,4,7.3,39.0,8,1,1.0,5.1,31.7,45.6
13,4,3,7.1,49.2,14,3,1.25,20.3,43.9,14.7
17,4,4,6.7,105.7,14,2,1.0,60.2,43.1,14.8
38,34,4,8.7,42.1,15,0,1.4,10.5,43.6,103.0
17,6,3,9.3,89.4,9,1,1.35,88.0,54.3,27.8
48,28,3,8.4,30.1,8,3,1.25,8.4,36.9,101.4
14,3,2,7.9,80.5,8,5,1.35,62.0,35.6,14.7
45,39,4,8.9,69.6,15,3,1.25,82.8,34.6,118.1
6,2,2,5.9,67.7,14,3,1.1,32.3,34.1,11.5
35,23,6,8.6,96.3,16,5,0.95,71.6,55.2,35.2
46,6,6,8.7,36.5,9,1,1.1,35.1,41.2,12.9
14,2,2,8.4,60.2,11,4,0.95,29.6,54.3,6.7
47,24,2,7.2,65.7,15,5,1.35,99.1,45.3,121.2
8,1,3,6.8,39.9,13,1,1.0,43.3,31.5,10.0
15,13,6,6.0,36.9,9,5,1.0,98.6,23.9,21.0
54,1,3,10.2,44.4,17,0,0.9,29.9,24.6,9.2
27,6,3,7.9,49.3,9,1,1.35,45.9,31.3,25.2
13,5,4,7.4,107.3,14,3,0.9,16.8,54.2,18.6
49,45,2,7.2,68.0,16,4,1.05,62.1,57.6,174.9
31,28,3,6.6,70.8,15,4,1.35,48.9,43.1,86.8
53,50,2,7.2,86.6,9,0,1.05,5.7,53.1,190.5
56,29,3,9.8,84.7,10,0,1.35,58.5,35.3,149.2
35,12,2,8.9,70.2,15,2,1.05,13.6,34.5,59.7
6,3,3,9.2,57.2,11,2,0.9,101.2,51.2,13.9
5,1,5,9.4,56.5,13,2,1.25,61.8,44.0,8.9
22,16,3,11.3,34.6,9,1,1.4,84.4,50.8,85.3
58,24,4,8.0,102.0,8,4,0.95,99.4,42.6,51.3
49,44,2,7.4,91.6,13,0,1.0,10.9,37.5,187.7
23,19,3,8.7,79.9,15,2,0.9,43.8,39.4,49.1
25,8,2,9.0,61.7,12,0,1.35,7.9,45.7,58.1
34,2,3,7.9,76.6,8,2,1.25,10.7,44.9,6.9
26,17,2,6.7,68.8,17,1,1.1,9.4,30.8,62.6
47,39,2,8.3,51.9,9,5,1.4,60.0,40.5,226.8
5,5,2,8.8,53.9,10,1,1.1,56.8,23.8,30.0
26,1,3,8.5,100.0,9,3,1.05,12.0,37.8,8.0
20,6,3,5.2,80.8,16,0,1.35,35.2,31.0,16.2
6,5,3,5.6,30.1,17,5,1.1,33.1,10.0,8.2
